"","album_name","track_name","track_uri","artist"
"1790","Hot Soup - Instrumentals","Swagger to the Max (Instrumental)","6YoDboGW0I8iQEOf8QNynS","Danny Brown"
"1791","Hot Soup - Instrumentals","Succeed (Instrumental) [feat. Kineses]","6Re4wesiCtyZLyj2dYSydD","Danny Brown"
"1792","Hot Soup - Instrumentals","She Love It (Instrumental)","0VFLHNdF6uRjakOTI5ICbQ","Danny Brown"
"1793","Hot Soup - Instrumentals","Head (Instrumental)","7IriGNDCMJBCXyiPVeznDp","Danny Brown"
"1794","Hot Soup - Instrumentals","Squeeze Precisely (Instrumental)","0Ap2tiC5GlZ74bbADMoqOv","Danny Brown"
"1795","Hot Soup - Instrumentals","Rese-Vor Dogs (Instrumental)","7CcUdy7uJNYRUsGGuOoRzx","Danny Brown"
"1796","Hot Soup - Instrumentals","Gun in Yo Mouf (Instrumental)","7pc2fIOluA3zWgDmOHx3IR","Danny Brown"
"1797","Hot Soup - Instrumentals","Let's Go (Instrumental)","0FMxRaH0nebsWqT5RnNrjY","Danny Brown"
"1798","Hot Soup - Instrumentals","Two Steps Back (Instrumental)","6kAeyIy4YpFC4JXueEZNJk","Danny Brown"
"1799","Hot Soup - Instrumentals","Work Song (Instrumental)","7ekKT74c2Qb2zC0yCpSU7d","Danny Brown"
"1800","Hot Soup - Instrumentals","Streets of Detroit (Instrumental)","6o7OKdMptiEDAbVkQKUK6f","Danny Brown"
"1801","Hot Soup - Instrumentals","Numbers (Instrumental)","69FGvcuOx4ENeFRN8cysRH","Danny Brown"
"1802","Hot Soup - Instrumentals","Watch 'em (Instrumental)","2UwixLAwYfLqsBxhr367ZP","Danny Brown"
"1803","Hot Soup - Instrumentals","Hot Soup Commercial (Instrumental)","76vDtolXekUJH0QZlnhrE2","Danny Brown"
"1804","Atrocity Exhibition","Downward Spiral","38Y9OEAzmDy4Su2SIBrKr9","Danny Brown"
"1805","Atrocity Exhibition","Tell Me What I Don't Know","0g2Eb9aCaM6YfvzrEysJsY","Danny Brown"
"1806","Atrocity Exhibition","Rolling Stone","58T8UwAv09pn9qUZnS8VvC","Danny Brown"
"1807","Atrocity Exhibition","Really Doe","0tpGKTgHQsIvxcCsrIDogW","Danny Brown"
"1808","Atrocity Exhibition","Lost","3kKFM0R62bthgwAXRok9W8","Danny Brown"
"1809","Atrocity Exhibition","Ain't it Funny","0R7Y3clm1r32PdZD0uSXPD","Danny Brown"
"1810","Atrocity Exhibition","Golddust","0DeKKtNrFALC4nymcFa43g","Danny Brown"
"1811","Atrocity Exhibition","White Lines","1O3KSlQ6isEld5yki7uq0E","Danny Brown"
"1812","Atrocity Exhibition","Pneumonia","3BmEI0rPWBjR2DUb1JprjF","Danny Brown"
"1813","Atrocity Exhibition","Dance In The Water","4uj4fdTzkXJcQRTHnBhMoC","Danny Brown"
"1814","Atrocity Exhibition","From The Ground","36TRRKJQHgsXqiu1l20A3p","Danny Brown"
"1815","Atrocity Exhibition","When It Rain","7kyfBmfFQDuKc5TXKgPrUy","Danny Brown"
"1816","Atrocity Exhibition","Today","7nQS7tummIA0c5HkWP1GUB","Danny Brown"
"1817","Atrocity Exhibition","Get Hi","0oNzpFXCsjYXcXzrDXEvNa","Danny Brown"
"1818","Atrocity Exhibition","Hell For It","2gjFvlsyIDKYooHYryvTTY","Danny Brown"
"1819","uknowhatimsayin¿","Change Up","7fco0j8QTauMoIuNENgA1q","Danny Brown"
"1820","uknowhatimsayin¿","Theme Song","6RSx8LZKUhIPuqONG62w7f","Danny Brown"
"1821","uknowhatimsayin¿","Dirty Laundry","1A9tj8QkR9mZYsffDAWm5h","Danny Brown"
"1822","uknowhatimsayin¿","3 Tearz","2Zfgg2CXCLoXZ3e4g3Y73I","Danny Brown"
"1823","uknowhatimsayin¿","Belly of The Beast","4oFQBYQ2XeMRvJfgxGiCaE","Danny Brown"
"1824","uknowhatimsayin¿","Savage Nomad","4yyk04394Glb5AkF8KOfMq","Danny Brown"
"1825","uknowhatimsayin¿","Best Life","2AL35ftLZpbPvQxN7343kx","Danny Brown"
"1826","uknowhatimsayin¿","uknowhatimsayin¿","1qeOgSljR8xJvSq2plz4if","Danny Brown"
"1827","uknowhatimsayin¿","Negro Spiritual","5CugRbqxiQNjSY9TcXvYBw","Danny Brown"
"1828","uknowhatimsayin¿","Shine","5Yp0xrEuCBIVUVkcyrhstN","Danny Brown"
"1829","uknowhatimsayin¿","Combat","0qvjstuFCc9ofZ32W8x1mN","Danny Brown"
"1830","No Love Deep Web","Come Up And Get Me","0ynz4gps9rvFEsz1bz43Iz","Death Grips"
"1831","No Love Deep Web","Lil Boy","6fab5rAf9v58GR8P2Q1o1s","Death Grips"
"1832","No Love Deep Web","No Love","5fDj1YVNR04RtQNP4iYapO","Death Grips"
"1833","No Love Deep Web","Black Dice","08R0UATC6bzZst68bkuAXk","Death Grips"
"1834","No Love Deep Web","World Of Dogs","1vsdF31uQBAxLTXIUAke6T","Death Grips"
"1835","No Love Deep Web","Lock Your Doors","6RYMOJRYbDqyMV62eSrciK","Death Grips"
"1836","No Love Deep Web","Whammy","3sUh6N9IDVJ4bE1T6JScd9","Death Grips"
"1837","No Love Deep Web","Hunger Games","3Pt8XN6zWFmW2ShLna8Ttb","Death Grips"
"1838","No Love Deep Web","Deep Web","72D8h8sygh3d6nfp4NLwPK","Death Grips"
"1839","No Love Deep Web","Stockton","6myqxcSQ85dyxg4XzTzzEL","Death Grips"
"1840","No Love Deep Web","Pop","3HGnsaw8bbv1a7bIFk5NDY","Death Grips"
"1841","No Love Deep Web","Bass Rattle Stars Out The Sky","4eo5fSCoINM0vzTGQBYh0C","Death Grips"
"1842","No Love Deep Web","Artificial Death In The West","13HQt9tUaNIZFXA4aUq9cO","Death Grips"
"1843","The Money Store","Get Got","781V2Y5LPtcpgONEOadadE","Death Grips"
"1844","The Money Store","The Fever (Aye Aye)","5lq6hpsabgw22xRYPHVV5c","Death Grips"
"1845","The Money Store","Lost Boys","4Q3ikbp3CWt0Gp4iYDt4lV","Death Grips"
"1846","The Money Store","Blackjack","4mRuyccI90TUWJKP7qdYvX","Death Grips"
"1847","The Money Store","Hustle Bones","5PXyH5bb5fbVfO8LjByhBb","Death Grips"
"1848","The Money Store","I've Seen Footage","7nCONy10IHp7XD3oYZ0lcx","Death Grips"
"1849","The Money Store","Double Helix","2SWHZzjaqBuWYUUuxjdeBG","Death Grips"
"1850","The Money Store","System Blower","5ZtF5IAVOaAQfVjbZav0K2","Death Grips"
"1851","The Money Store","The Cage","1au4OV9YwQE9rjXRY2rpqY","Death Grips"
"1852","The Money Store","Punk Weight","6Ucjy0z1uO111RCUVXqhnn","Death Grips"
"1853","The Money Store","Fuck That","3VlCIYEdNORYA3OF5K0nQm","Death Grips"
"1854","The Money Store","Bitch Please","3mH8S4DhNu27hRclkjTzl4","Death Grips"
"1855","The Money Store","Hacker","7y8X0Z04gJCKtfrnSAMywJ","Death Grips"
"1856","Government Plates","You Might Think He Loves You for Your Money but I Know What He Really Loves You for It's Your Brand New Leopard Skin Pillbox Hat","5YnS9oWrGcwf1tgode1F7z","Death Grips"
"1857","Government Plates","Anne Bonny","45R7w6bT85IEn2sBqQGt0S","Death Grips"
"1858","Government Plates","Two Heavens","2i9tSyuqG3gy97qV5ptsXh","Death Grips"
"1859","Government Plates","This Is Violence Now (Don't Get Me Wrong)","6ftc8xATHBNzStXlzRAmjA","Death Grips"
"1860","Government Plates","Birds","30bGH7Erdiz0O1KWtw12yG","Death Grips"
"1861","Government Plates","Feels Like a Wheel","4HMjJWHT5NOTyVmf2KLQXW","Death Grips"
"1862","Government Plates","I'm Overflow","5fxozj9H9XFVxgk3myFzZX","Death Grips"
"1863","Government Plates","Big House","0xotalhUIMjIBPLI3NC3l8","Death Grips"
"1864","Government Plates","Government Plates","3htN64gZIqez4hp16ogZWN","Death Grips"
"1865","Government Plates","Bootleg (Don't Need Your Help)","6JoIDvkVYvZUURuGDAPSHy","Death Grips"
"1866","Government Plates","Whatever I Want (Fuck Who's Watching)","5ohsTkUXwgGfR1t9YEaM7W","Death Grips"
"1867","The Powers That B","Up My Sleeves","0Fk81iRERCjpV5Ww9Wfb3g","Death Grips"
"1868","The Powers That B","Billy Not Really","6dxm3Z8U4lOJTWo6cGVDCR","Death Grips"
"1869","The Powers That B","Black Quarterback","1ngarTzj65O15yitOHf4I0","Death Grips"
"1870","The Powers That B","Say Hey Kid","3yxC5xscsET5npQpNIiW9R","Death Grips"
"1871","The Powers That B","Have A Sad Cum BB","6X2oT45uXeP6mnqN4EEj7y","Death Grips"
"1872","The Powers That B","Fuck Me Out","3d2k4INhmRO6becJmIBCSS","Death Grips"
"1873","The Powers That B","Voila","6mx56Gzmc5i2GDVDsVUmWO","Death Grips"
"1874","The Powers That B","Big Dipper","5LkId0TLxlNW9c8vd6I4zC","Death Grips"
"1875","The Powers That B","I Break Mirrors With My Face In The United States","4hiTbBpSeWGkkBC7YlTY9w","Death Grips"
"1876","The Powers That B","Inanimate Sensation","1WDAs6e8rC7DauurybUPZa","Death Grips"
"1877","The Powers That B","Turned Off","7sRlRgAiHY0mfwbLdUg0Lh","Death Grips"
"1878","The Powers That B","Why A Bitch Gotta Lie","1qtYE16BSpHhrY9Tw4CnwU","Death Grips"
"1879","The Powers That B","Pss Pss","0heSF8TGdbIcEHQGhpi4Lb","Death Grips"
"1880","The Powers That B","The Powers That B","3AHu2gQ8k0xkHzm4qm60zm","Death Grips"
"1881","The Powers That B","Beyond Alive","0Uc5AdHsGGUc4HlbGS1IxD","Death Grips"
"1882","The Powers That B","Centuries Of Damn","3CpYYllIYfFqDJaK2Cp2Y6","Death Grips"
"1883","The Powers That B","On GP","4noXM2J8hOKnJ78J4dSTdj","Death Grips"
"1884","The Powers That B","Death Grips 2.0","1MXftnoEqBl7557Jhy9PbS","Death Grips"
"1885","Bottomless Pit","Giving Bad People Good Ideas","3rkBaypKGiemuTeZSRCBKk","Death Grips"
"1886","Bottomless Pit","Hot Head","4Z79ArOZZjYYaq4CGbBxa1","Death Grips"
"1887","Bottomless Pit","Spikes","11TpRtA1zMLeAPTLloNmG4","Death Grips"
"1888","Bottomless Pit","Warping","6yaYG1GgD0cYJvvbB02iRz","Death Grips"
"1889","Bottomless Pit","Eh","5pNYiMbnXm7UkewX2KhmyK","Death Grips"
"1890","Bottomless Pit","Bubbles Buried In This Jungle","1zw1YeQW9VO4KUgvjevHFa","Death Grips"
"1891","Bottomless Pit","Trash","3C47bG4rF1tEUMLpJidUY6","Death Grips"
"1892","Bottomless Pit","Houdini","5omw3XrPfroPWc9qLEkku9","Death Grips"
"1893","Bottomless Pit","BB Poison","5dGuyKSWQ4bZUmWTWWfL0K","Death Grips"
"1894","Bottomless Pit","Three Bedrooms In A Good Neighborhood","5wtlMHHDKJuokR4a02thk2","Death Grips"
"1895","Bottomless Pit","Ring A Bell","3Vtgng4bH7j2HSO8HObci9","Death Grips"
"1896","Bottomless Pit","80808","6iSqrUJS6Z1kMUb2cmjHkL","Death Grips"
"1897","Bottomless Pit","Bottomless Pit","7bINjFKpbYkjUR7VJDjMkD","Death Grips"
"1898","Fashion Week","Runway J","0wagEJiJSu5DwpMP77wGCH","Death Grips"
"1899","Fashion Week","Runway E","2YuWYX7SrWMLqb4FCCH0cx","Death Grips"
"1900","Fashion Week","Runway N","21QQSWLxIGZKuwSQ9DH4ft","Death Grips"
"1901","Fashion Week","Runway n (2)","5slQ2Pu5AsgmbWD0u9JKen","Death Grips"
"1902","Fashion Week","Runway Y","2MmVW7yooyuU7lCLxPZWhc","Death Grips"
"1903","Fashion Week","Runway D","1dJsHKG0HKwnZgPMmPONy7","Death Grips"
"1904","Fashion Week","Runway E (2)","5bQK1gy14F9SATcU75H1UB","Death Grips"
"1905","Fashion Week","Runway A","2KhREAAvWxaSTXm7nnWRDO","Death Grips"
"1906","Fashion Week","Runway T","1scFZAK8JVMTRhrJXYtltT","Death Grips"
"1907","Fashion Week","Runway H","0AUtK92LWcv3wbpv6NkhKr","Death Grips"
"1908","Fashion Week","Runway W","04ce293tuZPfkIby9o2Ep1","Death Grips"
"1909","Fashion Week","Runway H (2)","3jwj0MUCNJyoYVe7AYD0aQ","Death Grips"
"1910","Fashion Week","Runway E (3)","6g0cdTGyF8eQtmUb2W7pRV","Death Grips"
"1911","Fashion Week","Runway n (3)","1gEZpbB51YjGIaqRCY6cro","Death Grips"
"1912","Year Of The Snitch","Death Grips Is Online","4EHv5m2D0zDYYAu4xZoYwm","Death Grips"
"1913","Year Of The Snitch","Flies","2zyBojnQswXrorlyGghkwP","Death Grips"
"1914","Year Of The Snitch","Black Paint","2yY0LXGpN7U2y5tbagNnXq","Death Grips"
"1915","Year Of The Snitch","Linda's In Custody","77W1DYk5PjVsELroO4Wy2I","Death Grips"
"1916","Year Of The Snitch","The Horn Section","5QvTwt6dr3ys7AzZJAKtPS","Death Grips"
"1917","Year Of The Snitch","Hahaha","6M339rFtF1tTdQPVrpHB1Z","Death Grips"
"1918","Year Of The Snitch","Shitshow","3SlHhgFHwavgXWysUg1puS","Death Grips"
"1919","Year Of The Snitch","Streaky","3YucB1GctwtFtGi0Ti447R","Death Grips"
"1920","Year Of The Snitch","Dilemma","50vpmMn6YztmEqtCgOXA32","Death Grips"
"1921","Year Of The Snitch","Little Richard","7HmEH46Z57kyKbVO8JvlQQ","Death Grips"
"1922","Year Of The Snitch","The Fear","1sUTpzFnPlUDRLJrToUG0z","Death Grips"
"1923","Year Of The Snitch","Outro","3iCfvI6rtBhe0iWHAZs529","Death Grips"
"1924","Year Of The Snitch","Disappointed","7lTm1mc8S5Nu4xH4CjhZYp","Death Grips"
"1925","32 Zel","32 Ave Intro","0FH7yQaW5eU7Z9gqoOCcLr","Denzel Curry"
"1926","32 Zel","Chief Forever","1qgGLI0B23TxFAnGFVuIpy","Denzel Curry"
"1927","32 Zel","Envy Me","2EgZ0usmUxyNpCoyiFwEGT","Denzel Curry"
"1928","32 Zel","Ultimate - Remix","3rBEvidEbQPf5Z5RDZMGsS","Denzel Curry"
"1929","32 Zel","Lord Vader Kush II","4Djz7O3kZKbjCpieY9cSXY","Denzel Curry"
"1930","32 Zel","Ice Age","594suifkodzqXMkJlkKRQd","Denzel Curry"
"1931","32 Zel","Delusional Shone","7oSBeq8I9lwJVx2vQJIW1C","Denzel Curry"
"1932","Imperial","ULT","5BSz8sJO2YmKfNVQG7fq2J","Denzel Curry"
"1933","Imperial","Gook","1T5mVPJE6LilJ7f73L3UDo","Denzel Curry"
"1934","Imperial","Sick & Tired","6a90nkg7j6GRmq6LirQixa","Denzel Curry"
"1935","Imperial","Knotty Head","3DaXXVRXK7sWRNEugMe7s6","Denzel Curry"
"1936","Imperial","Me Now","5viCJ7GSQxVWUAPBVoV7IL","Denzel Curry"
"1937","Imperial","Story: No Title","737gwrDNwTCAwAjy02FSMO","Denzel Curry"
"1938","Imperial","This Life","2aQwdBWk4vSPWk1Csgtzdo","Denzel Curry"
"1939","Imperial","Zenith","67T0J1IDGgRwNMp3vWYaVb","Denzel Curry"
"1940","Imperial","Good Night","6bcnokzOVQxpn0quzHj6vc","Denzel Curry"
"1941","Imperial","If Tomorrow's Not Here","3oy9CClx1zCGnhzse9AvDu","Denzel Curry"
"1942","TA13OO","TABOO | TA13OO","4VYmdTVFXDq0LtYMoVswTv","Denzel Curry"
"1943","TA13OO","BLACK BALLOONS | 13LACK 13ALLOONZ [FEAT. TWELVE'LEN & GOLDLINK | TWELVE'LEN + GOLDL1NK]","5mexbTuWx9d8DPZk4sDGF4","Denzel Curry"
"1944","TA13OO","CASH MANIAC | CAZH MAN1AC [FEAT. NYYJERYA]","5ZJABzmKr9flocrtQqbINO","Denzel Curry"
"1945","TA13OO","SUMO | ZUMO","7EHAXZenBzmGCpccWCyg8z","Denzel Curry"
"1946","TA13OO","SUPER SAIYAN SUPERMAN | ZUPER ZA1YAN ZUPERMAN","3HXSQWIyz7CUEI96kUurwn","Denzel Curry"
"1947","TA13OO","SWITCH IT UP | ZWITCH 1T UP","7oopoWQa0jicMSf9SFtxMK","Denzel Curry"
"1948","TA13OO","MAD I GOT IT | MAD 1 GOT 1T","6xXYFVsFDGSLNzeE9zGCiL","Denzel Curry"
"1949","TA13OO","SIRENS | Z1RENZ [FEAT. J.I.D | J.1.D]","6b4A1mLzePAHGn3XCicLAe","Denzel Curry"
"1950","TA13OO","CLOUT COBAIN | CLOUT CO13A1N","2LNMhZ3YijTO7USmqjgJfG","Denzel Curry"
"1951","TA13OO","THE BLACKEST BALLOON | THE 13LACKEZT 13ALLOON","6FhEDaaRFyPRMYqhhXivO9","Denzel Curry"
"1952","TA13OO","PERCS | PERCZ","2NjeQLvFsfeKdZoA7dbfL1","Denzel Curry"
"1953","TA13OO","VENGEANCE | VENGEANCE [FEAT. JPEGMAFIA & ZILLAKAMI | JPEGMAF1A + Z1LLAKAM1]","4d8BSdhx6WT5GtTOWpv4rh","Denzel Curry"
"1954","TA13OO","BLACK METAL TERRORIST | 13 M T","5vm7y9SmcH0S1NOQanb8rQ","Denzel Curry"
"1955","ZUU","ZUU","5sG65w8uKtjsJw7nc845Nc","Denzel Curry"
"1956","ZUU","RICKY","2QbGvQssb0VLLS4x5NOmyJ","Denzel Curry"
"1957","ZUU","WISH FEAT. KIDDO MARV","0shSP8DgseLewHgAiMC4UL","Denzel Curry"
"1958","ZUU","BIRDZ FEAT. RICK ROSS","0pA0rcw7ci5X5XHrnBpkdn","Denzel Curry"
"1959","ZUU","AUTOMATIC","2TqfASuL5JRds7bJX01PdZ","Denzel Curry"
"1960","ZUU","SPEEDBOAT","2FTOLKjQUswhpdMFq15Raf","Denzel Curry"
"1961","ZUU","BUSHY B INTERLUDE","2wFwbyCz96QFLm2L6esbgf","Denzel Curry"
"1962","ZUU","YOO","3kUV3AVKhoWTNFxdFkCViB","Denzel Curry"
"1963","ZUU","CAROLMART FEAT. ICE BILLION BERG","5OO7ybh0GQlXslHX4U4Vgr","Denzel Curry"
"1964","ZUU","SHAKE 88 FEAT. SAM SNEAK","27F7BWz4WuC8GuSIcFbx1a","Denzel Curry"
"1965","ZUU","BLACKLAND 66.6","0L1RASB4kWt9VDqJxX4yBF","Denzel Curry"
"1966","ZUU","P.A.T. FEAT. PLAYTHATBOIZAY","5WtMpQgVIeZq06bXbYJO01","Denzel Curry"
"1967","2001","Lolo - Intro","0GQQzmMNA7JE4tOdcSFh1C","Dr. Dre"
"1968","2001","The Watcher","1iQ5E4z6CJ38dIzvMI9Wdo","Dr. Dre"
"1969","2001","Fuck You","4FI0rdztOAYJZMupujL5Gp","Dr. Dre"
"1970","2001","Still D.R.E.","503OTo2dSqe7qk76rgsbep","Dr. Dre"
"1971","2001","Big Ego's","2BMRUAA1oTc7e9JPlr6xbZ","Dr. Dre"
"1972","2001","Xxplosive","0Ed7MeXx64f6OcIuoTRCg1","Dr. Dre"
"1973","2001","What's The Difference","1SWVDBtw6h3tm9OehOkDhv","Dr. Dre"
"1974","2001","Bar One","0WWem437MQdylQuXxzE80H","Dr. Dre"
"1975","2001","Light Speed","1WvuZsXHaH2qNAtvrQY6SX","Dr. Dre"
"1976","2001","Forgot About Dre","7iXF2W9vKmDoGAhlHdpyIa","Dr. Dre"
"1977","2001","The Next Episode","4LwU4Vp6od3Sb08CsP99GC","Dr. Dre"
"1978","2001","Let's Get High","0EZMXJMWf0tLKRWwCiA6Sx","Dr. Dre"
"1979","2001","Bitch Niggaz","5XkeTGKcCkGF8l6fA9YpsS","Dr. Dre"
"1980","2001","The Car Bomb","4PX9Ga99IMqlbgKucTxupc","Dr. Dre"
"1981","2001","Murder Ink","0zkE78jc1kjLXrTYd9ZxpO","Dr. Dre"
"1982","2001","Ed-Ucation","0J2u6TAolef5gZEVy1HErU","Dr. Dre"
"1983","2001","Some L.A. Niggaz","4VZPYvMTByQytb6F3MKP4w","Dr. Dre"
"1984","2001","Pause 4 Porno","6ALtdfVnklY8xp9bUBKVEP","Dr. Dre"
"1985","2001","Housewife","0Wik64zBKFTNoNjTpG70OH","Dr. Dre"
"1986","2001","Ackrite","4NGS3j6JmOx6VUaXt6VQbj","Dr. Dre"
"1987","2001 Instrumental","Lolo (Intro) - Instrumental","39uYsRjlcDPkKsdGm9x9RC","Dr. Dre"
"1988","2001 Instrumental","The Watcher - Instrumental","3SZGpUvsQHQI3Hx28gXvZ9","Dr. Dre"
"1989","2001 Instrumental","Fuck You - Instrumental","0630ov9WE1ER3rSnBPNPIr","Dr. Dre"
"1990","2001 Instrumental","Still D.R.E. - Instrumental","3n4cCOBMqolImjZXPwWg1f","Dr. Dre"
"1991","2001 Instrumental","Big Ego's - Instrumental","6npl1pkxSY8xYzmnCqq9qJ","Dr. Dre"
"1992","2001 Instrumental","Xxplosive - Instrumental","6IPlwxIq7t3bFD18w9MZoQ","Dr. Dre"
"1993","2001 Instrumental","What's The Difference - Instrumental","2VgWoQTUcpfJ3cAG9znNHo","Dr. Dre"
"1994","2001 Instrumental","Bar One - Instrumental","5NHyIe6o0hQe0O5jdqz7JE","Dr. Dre"
"1995","2001 Instrumental","Light Speed - Instrumental","7mjEwnfmPvRW56YfCOIolZ","Dr. Dre"
"1996","2001 Instrumental","Forgot About Dre - Instrumental","1By47qyUdbc8sKXKLuWGDH","Dr. Dre"
"1997","2001 Instrumental","The Next Episode - Instrumental","4BmWbWeiHVAv6lMabQTn3Y","Dr. Dre"
"1998","2001 Instrumental","Let's Get High - Instrumental","67uLOzEoSlWcYt1Qgh8y7g","Dr. Dre"
"1999","2001 Instrumental","Bitch Niggaz - Instrumental","41ObHInrlNtjZgplDkN53Q","Dr. Dre"
"2000","2001 Instrumental","Murder Ink - Instrumental","1hxAysQ6OBMsJMaMbmu2Es","Dr. Dre"
"2001","2001 Instrumental","Some L.A. Niggaz - Instrumental","3kEGurq6qlp6SDaF16J8QU","Dr. Dre"
"2002","2001 Instrumental","Pause 4 Porno - Instrumental","65OS5Rcn997vHiQ6OprXfV","Dr. Dre"
"2003","2001 Instrumental","Housewife - Instrumental","26uTY4l00AqNVci8DEMZaQ","Dr. Dre"
"2004","2001 Instrumental","Ackrite - Instrumental","6vrHX9KDdsLHGnmDk9aU69","Dr. Dre"
"2005","2001 Instrumental","Bang Bang - Instrumental","1ZLsfSPZFj4ti4xCZmehkX","Dr. Dre"
"2006","2001 Instrumental","The Message - Instrumental","2pHrydg5cuW3jjASAojVlS","Dr. Dre"
"2007","Compton","Intro","1uftnTuei3ckZpNZxHKgRJ","Dr. Dre"
"2008","Compton","Talk About It","44uZZ2tn0ucKwFrqJdhLTE","Dr. Dre"
"2009","Compton","Genocide","7GW98M7bhqIqLGpxxStZWP","Dr. Dre"
"2010","Compton","It's All On Me","57KXAlfzVwxhBtHkvMatrd","Dr. Dre"
"2011","Compton","All In A Day's Work","53RG6rDqEvGDsZ0Ijr3ur1","Dr. Dre"
"2012","Compton","Darkside/Gone","5ZEdSY99Mj5U4MIF97EKER","Dr. Dre"
"2013","Compton","Loose Cannons","5Pkik37ckb0NKfsxkVH5Ky","Dr. Dre"
"2014","Compton","Issues","1658HFZEblbVdqU1VBPqDO","Dr. Dre"
"2015","Compton","Deep Water","7LUOpegdxmYkaHjJXdHuZ3","Dr. Dre"
"2016","Compton","One Shot One Kill","34jHDKV7cNwRLl2NU1zPJq","Dr. Dre"
"2017","Compton","Just Another Day","2LQTHb4rEtKpxQgeqdesmc","Dr. Dre"
"2018","Compton","For The Love Of Money","1pk4C9uzUEiraK51CS2xyz","Dr. Dre"
"2019","Compton","Satisfiction","4EhfGgpcTjxRaRVCsEP9lO","Dr. Dre"
"2020","Compton","Animals","6EOu0P4RPxZZB8QNeYrvs2","Dr. Dre"
"2021","Compton","Medicine Man","3hZnp7n8WI3UnnURw1i1DF","Dr. Dre"
"2022","Compton","Talking To My Diary","7KZs2C1UGjrIfVXXuvtb20","Dr. Dre"
"2023","Thank Me Later","Fireworks","73tgFzBug5Ifk1Retdtwk7","Drake"
"2024","Thank Me Later","Karaoke","5bDEA48Dxyxoc3K4Dt7yRE","Drake"
"2025","Thank Me Later","The Resistance","0llA0pYA6GpGk7fTjew0wO","Drake"
"2026","Thank Me Later","Over","6BdgtqiV3oXNqBikezwdvC","Drake"
"2027","Thank Me Later","Show Me A Good Time","7v0hKO3RYhEXt2EPXf4AOS","Drake"
"2028","Thank Me Later","Up All Night","75L0qdzRnhwV62UXoNq3pE","Drake"
"2029","Thank Me Later","Fancy","3fpTMuD1u3gJlVI4FadVHs","Drake"
"2030","Thank Me Later","Shut It Down","3d8PDk3B4am5c6TsUCznUW","Drake"
"2031","Thank Me Later","Unforgettable","5LZ0ZCRXrklIpnzn4Tcyde","Drake"
"2032","Thank Me Later","Light Up","0PWQqF5PvqRq0OPLSH0FKI","Drake"
"2033","Thank Me Later","Miss Me","1U4mweNwisxNj23ffuC9gO","Drake"
"2034","Thank Me Later","Cece's Interlude","2G7QCDuRM7rTj0pX21e0xk","Drake"
"2035","Thank Me Later","Find Your Love","4BycRneKmOs6MhYG9THsuX","Drake"
"2036","Thank Me Later","Thank Me Now","3cBUv0RIoEyAm2b7qimEY6","Drake"
"2037","Take Care","Over My Dead Body","43yUYSkasHj7U9qFUhK6tf","Drake"
"2038","Take Care","Shot For Me","3lv1CWxTt7oNna7p9rSmHF","Drake"
"2039","Take Care","Headlines","0OW0kEMSHHsMztOIJrYMVj","Drake"
"2040","Take Care","Crew Love","0OVVOCs6vK5cNl0x9AEpHr","Drake"
"2041","Take Care","Take Care","3ccS39OjqAXc6rRQkrylxh","Drake"
"2042","Take Care","Marvins Room","7bvoCZHNGrtGvWM9eYmesO","Drake"
"2043","Take Care","Buried Alive Interlude","06rU9u1kSkEbVVmBkFUKmd","Drake"
"2044","Take Care","Under Ground Kings","7iqn111dDzQHC4q0mfJYvn","Drake"
"2045","Take Care","We'll Be Fine","545hpixE5AsbCbcSM49ey6","Drake"
"2046","Take Care","Make Me Proud","3g1nmOuMjyYXeMprOdFE8L","Drake"
"2047","Take Care","Lord Knows","1lPmhOHDqcIvciN2QUh6hR","Drake"
"2048","Take Care","Cameras / Good Ones Go Interlude - Medley","68XnQ8fE6Lm8KMGLYifPph","Drake"
"2049","Take Care","Doing It Wrong","6iXs2wDueCwp775UijmpuW","Drake"
"2050","Take Care","The Real Her","7csi0PZxAyKmaC19KWMFqR","Drake"
"2051","Take Care","Look What You've Done","7J8t44NmvNzjyrUeayH0D9","Drake"
"2052","Take Care","HYFR (Hell Ya Fucking Right)","6YTMxYk3UayBWDgnKB4fLG","Drake"
"2053","Take Care","Practice","6rB4idT6NoIw8Ywd2xazVm","Drake"
"2054","Take Care","The Ride","7awgTYACpqYb96XHqRULCA","Drake"
"2055","Take Care","The Motto","2Sjm7A6JATOrnlybKFX4Vb","Drake"
"2056","Nothing Was The Same","Tuscan Leather","3rE5PBReux0vbrIqbWFLnt","Drake"
"2057","Nothing Was The Same","Furthest Thing","7EdJ8z6IBotTjO50DfzzuV","Drake"
"2058","Nothing Was The Same","Started From the Bottom","5DI9jxTHrEiFAhStG7VA8E","Drake"
"2059","Nothing Was The Same","Wu-Tang Forever","5LAKjqbB5uurPpxFEicd9S","Drake"
"2060","Nothing Was The Same","Own It","7pjJBo6DULg6YK66PA8v7r","Drake"
"2061","Nothing Was The Same","Worst Behavior","48RN2EOOyG2Gs5Pyla7ZJj","Drake"
"2062","Nothing Was The Same","From Time","0GaBIpyHvytM1UBYmqXu08","Drake"
